Barely Lethal,PG-13,96 min,"Action, Adventure, Comedy",4/30/15,Kyle Newman,John D'Arco,"Jaime King, Samuel L. Jackson, Madeleine Stack, Eva G. Cooper",http://ia.media-imdb.com/images/M/MV5BMjM4MzYyMjI1MV5BMl5BanBnXkFtZTgwMjE0Mzg2NTE@._V1_SX300.jpg,"A teenage special ops agent coveting a ""normal"" adolescence fakes her own death and enrolls in a suburban high school. She quickly learns that surviving the treacherous waters of high school is more challenging than international espionage."
Honeyglue,R,107 min,Romance,4/26/15,James Bird,"James Bird, James Bird","Adriana Mather, Christopher Heyerdahl, Jessica Tuck, Booboo Stewart",http://ia.media-imdb.com/images/M/MV5BMjMyMDA5MzUyMV5BMl5BanBnXkFtZTgwNDIwNjY3NjE@._V1_SX300.jpg,"After learning she only has three months to live, Morgan flips her conservative protected life upside down. That is where she meets Jordan, a rebellious gender-defying artist, who takes her on adventure of a lifetime."
The Age of Adaline,PG-13,112 min,"Drama, Fantasy, Romance",4/24/15,Lee Toland Krieger,"J. Mills Goodloe (screenplay), Salvador Paskowitz (screenplay), J. Mills Goodloe (screenplay), J. Mills Goodloe (story), Salvador Paskowitz (story)","Blake Lively, Michiel Huisman, Harrison Ford, Ellen Burstyn",http://ia.media-imdb.com/images/M/MV5BMTAzMTQzMTA2MjheQTJeQWpwZ15BbWU4MDk2MTg2MzUx._V1_SX300.jpg,"A young woman, born at the turn of the 20th century, is rendered ageless after an accident. After many solitary years, she meets a man who complicates the eternal life she has settled into."
Little Boy,PG-13,106 min,"Comedy, Drama, War",4/24/15,Alejandro Monteverde,"Alejandro Monteverde, Pepe Portillo","Kevin James, Emily Watson, Jakob Salvati, Cary-Hiroyuki Tagawa",http://ia.media-imdb.com/images/M/MV5BMTU5MjMyODcxMF5BMl5BanBnXkFtZTgwMzIwMDM2NDE@._V1_SX300.jpg,An eight-year-old boy is willing to do whatever it takes to end World War II so he can bring his father home. The story reveals the indescribable love a father has for his little boy and the love a son has for his father.
The Forger,R,92 min,"Crime, Drama, Thriller",4/24/15,Philip Martin,Richard D'Ovidio,"John Travolta, Christopher Plummer, Tye Sheridan, Abigail Spencer",http://ia.media-imdb.com/images/M/MV5BMTQ5NjgxMTE5OF5BMl5BanBnXkFtZTgwNDQwNzY2NDE@._V1_SX300.jpg,"A thief works with his father and son to forge a painting by Monet and steal the original. Together, they plan the heist of their lives."
Just Before I Go,R,95 min,"Comedy, Drama",4/24/15,Courteney Cox,David Flebotte,"Seann William Scott, Olivia Thirlby, Garret Dillahunt, Kate Walsh",http://ia.media-imdb.com/images/M/MV5BNTE5MDA0NTk4MV5BMl5BanBnXkFtZTgwNTY1MDUyNTE@._V1_SX300.jpg,"On the verge of giving up on life, a guy travels to his hometown to make amends."
See You in Valhalla,R,82 min,"Comedy, Drama",4/24/15,Jarret Tarnol,Brent Tarnol,"Sarah Hyland, Bret Harrison, Steve Howey, Odeya Rush",http://ia.media-imdb.com/images/M/MV5BMTUzMzc3OTQ4NV5BMl5BanBnXkFtZTgwODc2NDMwNTE@._V1_SX300.jpg,"After the bizarre death of her brother, Johana Burwood must return home after four years, to face her strange siblings, her out of touch father and her very touchy past."
Brotherly Love,R,,Drama,4/24/15,Jamal Hill,Jamal Hill,"Keke Palmer, Cory Hardrict, Romeo Miller, Eric D. Hill Jr.",http://ia.media-imdb.com/images/M/MV5BMTY3MTEyMzA0OF5BMl5BanBnXkFtZTgwMDk1NzA0NDE@._V1_SX300.jpg,"Set on the backdrop of Philadelphia's famed Overbrook High School, we track the lives of the nations number one high school basketball player Sergio Taylor as he deals with the early pressures of hood fame."
Adult Beginners,R,92 min,"Comedy, Drama",4/24/15,Ross Katz,"Jeff Cox (screenplay), Jeff Cox (story), Liz Flahive (screenplay), Liz Flahive (story), Nick Kroll (story)","Rose Byrne, Nick Kroll, Bobby Cannavale, Joel McHale",http://ia.media-imdb.com/images/M/MV5BMTY1NTI4NDU5Ml5BMl5BanBnXkFtZTgwOTYwMDcyNTE@._V1_SX300.jpg,"A young, narcissistic entrepreneur crashes and burns on the eve of his company's big launch. With his entire life in total disarray, he leaves Manhattan to move in with his estranged ..."
Skin Trade,R,96 min,"Action, Crime, Thriller",4/23/15,Ekachai Uekrongtham,"Steven Elder (screenplay), Gabriel Dowrick (screenplay), Dolph Lundgren (screenplay), Dolph Lundgren (story)","Dolph Lundgren, Tony Jaa, Michael Jai White, Ron Perlman",http://ia.media-imdb.com/images/M/MV5BMTAxMTY5NTgxMDVeQTJeQWpwZ15BbWU4MDAyODEwMTUx._V1_SX300.jpg,"After his family is killed by a Serbian gangster with international interests, NYC detective Nick goes to S.E. Asia and teams up with a Thai detective to get revenge and destroy the syndicates human trafficking network."
Revolution,PG,85 min,"Documentary, Adventure, Family",4/22/15,Rob Stewart,Rob Stewart,"Katharina Fabricius, Felix Finkbeiner, David Hannan, Emily Hunter",http://ia.media-imdb.com/images/M/MV5BMTc1NDIxNjc0N15BMl5BanBnXkFtZTcwMDI3MzU4OA@@._V1_SX300.jpg,"REVOLUTION is a film about changing the world, going for it, taking a stand, and fighting for something. A true-life adventure following Director, Rob Stewart (SHARKWATER) over four years ..."
Wingman Inc.,R,106 min,"Comedy, Romance",4/21/15,Choice Skinner,Tony Germinario,"Kristopher Turner, Erin Cahill, Brandon Heitkamp, Andrea Bogart",http://ia.media-imdb.com/images/M/MV5BMjA1MTE2ODkyMF5BMl5BanBnXkFtZTgwOTU1NTMzNDE@._V1_SX300.jpg,"When a professional wingman falls for a professional man-eater, it's only a matter of time before they realize that they're in love with the competition."
Clonehunter,R,85 min,Sci-Fi,4/20/15,Andrew Bellware,Eric Steele,"Tzaddi Allick, Jef Betz, Greg Oliver Bodine, H.R. Britton",http://ia.media-imdb.com/images/M/MV5BMTc1ODk0MTQ0Nl5BMl5BanBnXkFtZTgwODM2NDA2MDE@._V1_SX300.jpg,"2525 A.D. Man has colonized the stars. The wealthy and powerful implant their brains in cloned versions of themselves to gain immortality. As a side-effect, occasionally a clone develops ..."
The Driftless Area,R,95 min,"Comedy, Drama, Mystery",4/18/15,Zachary Sluser,"Tom Drury, Zachary Sluser (screenplay)","Anton Yelchin, Zooey Deschanel, John Hawkes, Alia Shawkat",http://ia.media-imdb.com/images/M/MV5BMTU2ODc4MTQ4N15BMl5BanBnXkFtZTgwMTEwMzM4MTE@._V1_SX300.jpg,"A bartender comes back to his hometown after his parents die, and finds himself in a dangerous situation involving a mysterious woman and a violent criminal."
Child 44,R,137 min,"Crime, Thriller",4/17/15,Daniel Espinosa,"Richard Price (screenplay), Tom Rob Smith (novel)","Xavier Atkins, Mark Lewis Jones, Tom Hardy, Joel Kinnaman",http://ia.media-imdb.com/images/M/MV5BMTk1NTkxOTc5Nl5BMl5BanBnXkFtZTgwODI0NTg0NDE@._V1_SX300.jpg,A disgraced member of the military police investigates a series of nasty child murders during the Stalin-era Soviet Union.
While We're Young,R,97 min,"Comedy, Drama",4/17/15,Noah Baumbach,Noah Baumbach,"Naomi Watts, Ben Stiller, Maria Dizzia, Adam Horovitz",http://ia.media-imdb.com/images/M/MV5BMTc4MDEzMTA5MF5BMl5BanBnXkFtZTgwODA5MTM0NDE@._V1_SX300.jpg,A middle-aged couple's career and marriage are overturned when a disarming young couple enters their lives.
True Story,R,99 min,"Crime, Drama, Mystery",4/17/15,Rupert Goold,"Rupert Goold (screenplay), David Kajganich (screenplay), Michael Finkel (based on the book by)","Jonah Hill, James Franco, Felicity Jones, Maria Dizzia",http://ia.media-imdb.com/images/M/MV5BMTAzNTc5MTA0NzleQTJeQWpwZ15BbWU4MDU1MDM2NzMx._V1_SX300.jpg,When disgraced New York Times reporter Michael Finkel meets accused killer Christian Longo - who has taken on Finkel's identity - his investigation morphs into a game of cat-and-mouse.
Beyond the Reach,R,91 min,Thriller,4/17/15,Jean-Baptiste Léonetti,"Robb White (novel), Stephen Susco (screenplay)","Michael Douglas, Jeremy Irvine, Ronny Cox, Hanna Mangan Lawrence",http://ia.media-imdb.com/images/M/MV5BMjE5MTYyOTM4MV5BMl5BanBnXkFtZTgwNzI5MTk1NDE@._V1_SX300.jpg,A high-rolling corporate shark and his impoverished young guide play the most dangerous game during a hunting trip in the Mojave Desert.
Alex of Venice,R,86 min,Drama,4/17/15,Chris Messina,"Jessica Goldberg, Katie Nehra, Justin Shilton","Jennifer Jason Leigh, Mary Elizabeth Winstead, Don Johnson, Chris Messina",http://ia.media-imdb.com/images/M/MV5BMTUxMTUxMDcxNl5BMl5BanBnXkFtZTgwODc0Mjk1NDE@._V1_SX300.jpg,A workaholic attorney is forced to reinvent her life after her husband suddenly leaves.
The Squeeze,PG-13,95 min,"Comedy, Drama, Sport",4/17/15,Terry Jastrow,"Terry Jastrow, Terry Jastrow","Jeremy Sumpter, Katherine LaNasa, David O'Donnell, Jillian Murray",http://ia.media-imdb.com/images/M/MV5BMTYyNjMwNjM2Ml5BMl5BanBnXkFtZTgwNTMyMDA5NDE@._V1_SX300.jpg,A humble young man with uncommon skills from a small southern town gets caught up in high stakes golf matches between big-time gamblers until the game becomes life and death.
Paul Blart: Mall Cop 2,PG,94 min,"Action, Comedy, Crime",4/17/15,Andy Fickman,"Kevin James, Nick Bakay, Kevin James (characters), Nick Bakay (characters)","Kevin James, Raini Rodriguez, Neal McDonough, Daniella Alonso",http://ia.media-imdb.com/images/M/MV5BMTkwMjkxNDQ1MV5BMl5BanBnXkFtZTgwNDQwODIxNTE@._V1_SX300.jpg,"After six years of keeping our malls safe, Paul Blart has earned a well-deserved vacation. He heads to Vegas with his teenage daughter before she heads off to college. But safety never takes a holiday and when duty calls, Blart answers."
Meadowland,R,105 min,Drama,4/17/15,Reed Morano,Chris Rossi,"Olivia Wilde, Juno Temple, Luke Wilson, Giovanni Ribisi",http://ia.media-imdb.com/images/M/MV5BMTUyMzgyNDU1M15BMl5BanBnXkFtZTgwOTU4Njg4NjE@._V1_SX300.jpg,"In the hazy aftermath of an unimaginable loss, Sarah and Phil come unhinged, recklessly ignoring the repercussions. Phil starts to lose sight of his morals; Sarah takes off on a potentially disastrous journey, falling deeper into her own fever dream."
Unfriended,R,83 min,"Horror, Mystery, Thriller",4/17/15,Levan Gabriadze,Nelson Greaves,"Heather Sossaman, Matthew Bohrer, Courtney Halverson, Shelley Hennig",http://ia.media-imdb.com/images/M/MV5BMTUwNzg3Mzg1OV5BMl5BanBnXkFtZTgwMDY2NTAwNDE@._V1_SX300.jpg,"A group of online chat room friends find themselves haunted by a mysterious, supernatural force using the account of their dead friend."
Echoes of War,R,100 min,"Drama, Thriller, Western",4/15/15,Kane Senes,"John Chriss, Kane Senes","James Badge Dale, Ethan Embry, William Forsythe, Maika Monroe",http://ia.media-imdb.com/images/M/MV5BODU3MTMyODc3OF5BMl5BanBnXkFtZTgwMDYzODg5NDE@._V1_SX300.jpg,"A Civil War veteran returns home to the quiet countryside, only to find himself embroiled in a conflict between his family and the brutish cattle rancher harassing them."
The Man with the Iron Fists 2,R,90 min,Action,4/14/15,Roel Reiné,"John Jarrell (screenplay), RZA (screenplay), RZA (story)","RZA, Schnitrnunt Busarakamwong, Grace Huang, Andrew Lin",http://ia.media-imdb.com/images/M/MV5BODkyMTMwMjA0Nl5BMl5BanBnXkFtZTgwMzQ3MDc4NDE@._V1_SX300.jpg,"When a stranger, Thaddeus, is found badly wounded near the village, miner Li Kung and his wife Ah Ni offer him refuge. As he heals, he becomes entrenched in a conflict that pits the ..."
Batman vs. Robin,PG-13,80 min,"Animation, Action, Adventure",4/14/15,Jay Oliva,"Bob Kane (characters), Grant Morrison (comic book), Scott Snyder (comic book), J.M. DeMatteis","Stuart Allan, Troy Baker, Kevin Conroy, Trevor Devall",http://ia.media-imdb.com/images/M/MV5BMjI0ODY2MDE5Nl5BMl5BanBnXkFtZTgwMTk0NTcyNTE@._V1_SX300.jpg,"While Damian Wayne struggles to cope with Batman's no-killing rule, he soon starts to believe that his destiny lies within a secret society known as, The Court of Owls."
Bark Ranger,PG,90 min,Family,4/14/15,Duncan Christie,Jason Delaney,"Jon Lovitz, Max, Lucius Hoyos, Zoe Fraser",http://ia.media-imdb.com/images/M/MV5BMTY1NTk1NjI0MF5BMl5BanBnXkFtZTgwNzI5MjU1NDE@._V1_SX300.jpg,"Two kids and a trusty dog, Ranger, set out on the adventure of a lifetime in search of a forgotten gold mine."
The Adventures of Pepper and Paula,PG,93 min,Family,4/11/15,"Kevin Nations, Robin Nations",Richard Dane Scott,"Alexandria DeBerry, Donny Boaz, Sandy Garza, Larry Jack Dotson",http://ia.media-imdb.com/images/M/MV5BMTQzOTg0MDEzNV5BMl5BanBnXkFtZTgwNzI4MjA3NDE@._V1_SX300.jpg,"Based on the true life adventures of Pistol Packin Paula and her dog, Pepper."
Danny Collins,R,106 min,"Comedy, Drama, Music",4/10/15,Dan Fogelman,Dan Fogelman (screenplay),"Al Pacino, Annette Bening, Jennifer Garner, Bobby Cannavale",http://ia.media-imdb.com/images/M/MV5BNDk5NTYxOTk2MV5BMl5BanBnXkFtZTgwMzIxMjE0MzE@._V1_SX300.jpg,An aging rock star decides to change his life when he discovers a 40-year-old letter written to him by John Lennon.
Lost River,R,95 min,"Drama, Fantasy, Mystery",4/10/15,Ryan Gosling,Ryan Gosling,"Christina Hendricks, Iain De Caestecker, Saoirse Ronan, Matt Smith",http://ia.media-imdb.com/images/M/MV5BMTc4MzU4NDA2M15BMl5BanBnXkFtZTgwNTM3MDMzNDE@._V1_SX300.jpg,"A single mother is swept into a dark underworld, while her teenage son discovers a road that leads him to a secret underwater town."
Kill Me Three Times,R,90 min,"Action, Comedy, Thriller",4/10/15,Kriv Stenders,James McFarland,"Simon Pegg, Steve Le Marquand, Alice Braga, Teresa Palmer",http://ia.media-imdb.com/images/M/MV5BMTQ0ODcxMjc1Ml5BMl5BanBnXkFtZTgwNDI4OTg1NDE@._V1_SX300.jpg,"Professional hit-man Charlie Wolfe finds himself in three tales of murder, blackmail and revenge after a botched contract assignment."
Kill Me Three Times,R,90 min,"Action, Comedy, Thriller",4/10/15,Kriv Stenders,James McFarland,"Simon Pegg, Steve Le Marquand, Alice Braga, Teresa Palmer",http://ia.media-imdb.com/images/M/MV5BMTQ0ODcxMjc1Ml5BMl5BanBnXkFtZTgwNDI4OTg1NDE@._V1_SX300.jpg,"Professional hit-man Charlie Wolfe finds himself in three tales of murder, blackmail and revenge after a botched contract assignment."
Broken Horses,R,101 min,"Action, Crime, Drama",4/10/15,Vidhu Vinod Chopra,"Vidhu Vinod Chopra, Abhijat Joshi","Anton Yelchin, Chris Marquette, Vincent D'Onofrio, María Valverde",http://ia.media-imdb.com/images/M/MV5BMTEyODkzODExMzReQTJeQWpwZ15BbWU4MDU0NjM2NzQx._V1_SX300.jpg,"The bonds of brotherhood, the laws of loyalty, and the futility of violence in the shadows of the US Mexico border gang wars."
The Longest Ride,PG-13,128 min,"Drama, Romance",4/10/15,George Tillman Jr.,"Nicholas Sparks (novel), Craig Bolotin (screenplay)","Britt Robertson, Scott Eastwood, Alan Alda, Jack Huston",http://ia.media-imdb.com/images/M/MV5BMzIzMjg0NjQwNF5BMl5BanBnXkFtZTgwODAwOTE4MzE@._V1_SX300.jpg,"The lives of a young couple intertwine with a much older man, as he reflects back on a past love."
Clouds of Sils Maria,R,124 min,Drama,4/10/15,Olivier Assayas,Olivier Assayas (screenplay),"Juliette Binoche, Kristen Stewart, Chloë Grace Moretz, Lars Eidinger",http://ia.media-imdb.com/images/M/MV5BMjAwMTg3MDE0NF5BMl5BanBnXkFtZTgwNjQ1ODQyNTE@._V1_SX300.jpg,A veteran actress comes face-to-face with an uncomfortable reflection of herself when she agrees to take part in a revival of the play that launched her career 20 years earlier.
Out of the Dark,R,92 min,"Horror, Thriller",4/10/15,Lluís Quílez,"Javier Gullón (screenplay), David Pastor (screenplay), Àlex Pastor (screenplay)","Frank Cuervo, Pixie Davies, Alejandro Furth, Stephen Rea",http://ia.media-imdb.com/images/M/MV5BMzY5MDE1ODE2N15BMl5BanBnXkFtZTgwMDY5NTc5MzE@._V1_SX300.jpg,"A couple and their daughter move to Colombia to take over a family manufacturing plant, only to realize their new home is haunted."
Out of the Dark,R,92 min,"Horror, Thriller",4/10/15,Lluís Quílez,"Javier Gullón (screenplay), David Pastor (screenplay), Àlex Pastor (screenplay)","Frank Cuervo, Pixie Davies, Alejandro Furth, Stephen Rea",http://ia.media-imdb.com/images/M/MV5BMzY5MDE1ODE2N15BMl5BanBnXkFtZTgwMDY5NTc5MzE@._V1_SX300.jpg,"A couple and their daughter move to Colombia to take over a family manufacturing plant, only to realize their new home is haunted."
Leaves of the Tree,PG,96 min,"Drama, Family, Mystery",4/10/15,Ante Novakovic,"David Healey, Ante Novakovic, Ante Novakovic","Eric Roberts, Sean Young, Armand Assante, Federico Castelluccio",http://ia.media-imdb.com/images/M/MV5BMjQxNDc4MzI5OV5BMl5BanBnXkFtZTgwNzI5NTUwNzE@._V1_SX300.jpg,A dying man struggles to discover the secret of a mystical tree's healing leaves.
The Marine 4: Moving Target,R,90 min,"Action, Thriller",4/10/15,William Kaufman,"Alan B. McElroy, Scott Wiper (based on characters created by), Declan O'Brien (based on characters created by)","Mike 'The Miz' Mizanin, Josh Blacker, Matthew MacCaull, Danielle Moinet",http://ia.media-imdb.com/images/M/MV5BMTc0MzA1MDQyN15BMl5BanBnXkFtZTgwMDA1Mzk2NDE@._V1_SX300.jpg,"Jake Carter is assigned to protect a ""high-value package,"" a beautiful whistleblower trying to expose a corrupt army defense contractor."
Dial a Prayer,PG-13,97 min,"Comedy, Drama",4/10/15,Maggie Kiley,Maggie Kiley,"Brittany Snow, William H. Macy, Tom Lipinski, Glenne Headly",http://ia.media-imdb.com/images/M/MV5BMTcyMTYzMDQ0MF5BMl5BanBnXkFtZTgwMzk4ODU3NDE@._V1_SX300.jpg,"Cora spends her days begrudgingly answering phones at a Prayer Call Center under the watch of well-intentioned leader Bill. When a caller shows up convinced he's been saved by her voice, she must decide if she's the one he thinks she is."
Freetown,PG-13,113 min,"Action, Drama, Thriller",4/8/15,Garrett Batty,"Melissa Leilani Larson, Garrett Batty","Henry Adofo, Michael Attram, Alphonse Menyo, Phillip Adekunle Michael",http://ia.media-imdb.com/images/M/MV5BNTg1ODM3ODA1OF5BMl5BanBnXkFtZTgwMjM4MjQzNDE@._V1_SX300.jpg,A group of native Liberian missionaries make a desperate cross-country trip through their war torn country to save one of their own.
Tom Sawyer & Huckleberry Finn,PG-13,90 min,"Action, Adventure, Drama",4/7/15,Jo Kastner,"Jo Kastner (screenplay), Mark Twain (novel)","Katherine McNamara, Val Kilmer, Jake T. Austin, Joel Courtney",http://ia.media-imdb.com/images/M/MV5BMjI5MjY3NDYxOV5BMl5BanBnXkFtZTgwODM5NjQ3MzE@._V1_SX300.jpg,The adventure unfolds as Tom Sawyer and Huck Finn - Tom's friend from the streets - witness a murder in the graveyard. Tom and Huck flee to Jackson Island and make a pact never to tell ...
Always Watching: A Marble Hornets Story,R,92 min,Horror,4/7/15,James Moran,"Joseph DeLage (web series ""Marble Hornets""), Ian Shorr (screenplay), Victor Surge (character), Troy Wagner (web series ""Marble Hornets"")","Alexandra Breckenridge, Jake McDorman, Doug Jones, Alexandra Holden",http://ia.media-imdb.com/images/M/MV5BMzg0MTE3NDc4Ml5BMl5BanBnXkFtZTgwNzgxODMyNTE@._V1_SX300.jpg,"A small town news team discovers a box of video tapes where a faceless figure dressed in a dark suit, haunts and torments a family... slowly driving them insane. Soon after, they realize that the ""Operator"" has begun to stalk them as well."
